date_,store,department,item,unit_price,quantity,on_promotion,promotion_type
20110212,442,1,593171,10,10,N,0
20110212,603,1,593171,10,4,N,0
20110212,613,1,593171,10,16,N,0
20110213,362,1,593171,10,8,N,0
20110213,380,1,593171,10,2,N,0
20110213,390,1,593171,10,2,N,0
20110213,398,1,593171,10,2,N,0
20110213,442,1,593171,10,16,N,0
20110213,444,1,593171,10,6,N,0
20110213,603,1,593171,10,2,N,0
20110213,613,1,593171,10,4,N,0
20110214,357,1,593171,10,2,N,0
20110214,380,1,593171,10,16,N,0
20110214,398,1,593171,10,4,N,0
20110214,418,1,593171,10,4,N,0
20110214,437,1,593171,10,2,N,0
20110214,442,1,593171,10,6,N,0
20110214,444,1,593171,10,2,N,0
20110214,603,1,593171,10,2,N,0
20110216,352,1,593171,10,4,N,0
20110216,357,1,593171,10,2,N,0
20110216,380,1,593171,10,6,N,0
20110216,390,1,593171,10,2,N,0
20110216,398,1,593171,10,2,N,0
20110216,613,1,593171,10,10,N,0
20110217,362,1,593171,10,2,N,0
20110217,364,1,593171,10,2,N,0
20110217,380,1,593171,10,4,N,0
20110217,390,1,593171,10,4,N,0
20110217,398,1,593171,10,4,N,0
20110217,401,1,593171,10,2,N,0
20110217,418,1,593171,10,2,N,0
20110217,613,1,593171,10,4,N,0
20110218,380,1,593171,10,4,N,0
20110218,398,1,593171,10,4,N,0
20110218,401,1,593171,10,2,N,0
20110218,442,1,593171,10,10,N,0
20110219,362,1,593171,10,6,N,0
20110219,380,1,593171,10,6,N,0
20110219,398,1,593171,10,10,N,0
20110219,401,1,593171,10,6,N,0
20110219,437,1,593171,10,2,N,0
20110219,442,1,593171,10,2,N,0
20110219,444,1,593171,10,2,N,0
20110219,613,1,593171,10,2,N,0
20110220,326,1,593171,10,2,N,0
20110220,362,1,593171,10,2,N,0
20110220,380,1,593171,10,6,N,0
20110220,390,1,593171,10,2,N,0
20110220,398,1,593171,10,6,N,0
20110220,401,1,593171,10,2,N,0
20110220,442,1,593171,10,2,N,0
20110220,444,1,593171,10,2,N,0
20110220,603,1,593171,10,2,N,0
20110220,613,1,593171,10,2,N,0
20110221,362,1,593171,10,4,N,0
20110221,380,1,593171,10,2,N,0
20110221,398,1,593171,10,2,N,0
20110221,401,1,593171,10,2,N,0
20110221,418,1,593171,10,2,N,0
20110221,437,1,593171,10,2,N,0
20110221,442,1,593171,10,4,N,0
20110221,613,1,593171,10,4,N,0
20110222,352,1,593171,10,2,N,0
20110222,362,1,593171,10,2,N,0
20110222,401,1,593171,10,6,N,0
20110222,417,1,593171,10,2,N,0
20110222,442,1,593171,10,14,N,0
20110222,613,1,593171,10,6,N,0
20110223,380,1,593171,10,4,N,0
20110223,390,1,593171,10,2,N,0
20110223,401,1,593171,10,2,N,0
20110223,417,1,593171,10,6,N,0
20110223,418,1,593171,10,4,N,0
20110223,442,1,593171,10,6,N,0
20110223,603,1,593171,10,2,N,0
20110223,613,1,593171,10,2,N,0
20110224,352,1,593171,10,2,N,0
20110224,390,1,593171,10,8,N,0
20110224,398,1,593171,10,4,N,0
20110224,417,1,593171,10,2,N,0
20110224,442,1,593171,10,2,N,0
20110225,362,1,593171,10,2,N,0
20110225,398,1,593171,10,6,N,0
20110225,401,1,593171,10,2,N,0
20110225,417,1,593171,10,8,N,0
20110225,418,1,593171,10,2,N,0
20110225,442,1,593171,10,6,N,0
20110225,613,1,593171,10,6,N,0
20110226,352,1,593171,10,4,N,0
20110226,362,1,593171,10,4,N,0
20110226,398,1,593171,10,6,N,0
20110226,401,1,593171,10,4,N,0
20110226,417,1,593171,10,4,N,0
20110226,418,1,593171,10,2,N,0
20110226,442,1,593171,10,6,N,0
20110226,613,1,593171,10,8,N,0
20110227,352,1,593171,10,2,N,0
20110227,357,1,593171,10,4,N,0
20110227,380,1,593171,10,6,N,0
20110227,398,1,593171,10,8,N,0
20110227,401,1,593171,10,2,N,0
20110227,417,1,593171,10,4,N,0
20110227,418,1,593171,10,2,N,0
20110227,437,1,593171,10,2,N,0
20110227,442,1,593171,10,2,N,0
20110227,613,1,593171,10,4,N,0
20110228,357,1,593171,10,4,N,0
20110228,380,1,593171,10,10,N,0
20110228,398,1,593171,10,2,N,0
20110228,401,1,593171,10,2,N,0
20110228,417,1,593171,10,14,N,0
20110228,418,1,593171,10,6,N,0
20110228,442,1,593171,10,12,N,0
20110228,603,1,593171,10,2,N,0
20110228,613,1,593171,10,4,N,0
20110229,357,1,593171,10,6,N,0
20110229,380,1,593171,10,2,N,0
20110229,398,1,593171,10,2,N,0
20110229,401,1,593171,10,4,N,0
20110229,417,1,593171,10,8,N,0
20110229,437,1,593171,10,2,N,0
20110229,442,1,593171,10,8,N,0
20110229,613,1,593171,10,4,N,0
20110301,326,1,593171,10,2,N,0
20110301,362,1,593171,10,2,N,0
20110301,380,1,593171,10,4,N,0
20110301,417,1,593171,10,2,N,0
20110301,442,1,593171,10,2,N,0
20110301,613,1,593171,10,4,N,0
20110302,362,1,593171,10,2,N,0
20110302,398,1,593171,10,2,N,0
20110302,442,1,593171,10,2,N,0
20110302,603,1,593171,10,2,N,0
20110302,613,1,593171,10,2,N,0
20110303,352,1,593171,10,2,N,0
20110303,362,1,593171,10,2,N,0
20110303,398,1,593171,10,4,N,0
20110303,401,1,593171,10,6,N,0
20110303,417,1,593171,10,2,N,0
20110303,418,1,593171,10,2,N,0
20110303,442,1,593171,10,12,N,0
20110303,613,1,593171,10,6,N,0
20110304,352,1,593171,10,2,N,0
20110304,362,1,593171,10,4,N,0
20110304,380,1,593171,10,6,N,0
20110304,401,1,593171,10,14,N,0
20110304,417,1,593171,10,6,N,0
20110304,442,1,593171,10,8,N,0
20110305,362,1,593171,10,4,N,0
20110305,364,1,593171,10,2,N,0
20110305,390,1,593171,10,2,N,0
20110305,401,1,593171,10,4,N,0
20110305,437,1,593171,10,2,N,0
20110305,442,1,593171,10,10,N,0
20110305,613,1,593171,10,4,N,0
20110306,362,1,593171,10,2,N,0
20110306,364,1,593171,10,2,N,0
20110306,380,1,593171,10,4,N,0
20110306,401,1,593171,10,2,N,0
20110306,417,1,593171,10,2,N,0
20110306,442,1,593171,10,4,N,0
20110306,603,1,593171,10,2,N,0
20110306,613,1,593171,10,4,N,0
20110307,357,1,593171,10,8,N,0
20110307,362,1,593171,10,4,N,0
20110307,398,1,593171,10,2,N,0
20110307,417,1,593171,10,4,N,0
20110307,437,1,593171,10,6,N,0
20110307,442,1,593171,10,8,N,0
20110307,613,1,593171,10,4,N,0
20110308,326,1,593171,10,10,N,0
20110308,357,1,593171,10,2,N,0
20110308,362,1,593171,10,2,N,0
20110308,380,1,593171,10,2,N,0
20110308,390,1,593171,10,2,N,0
20110308,401,1,593171,10,4,N,0
20110308,417,1,593171,10,8,N,0
20110308,418,1,593171,10,2,N,0
20110309,326,1,593171,10,6,N,0
20110309,352,1,593171,10,2,N,0
20110309,398,1,593171,10,2,N,0
20110309,603,1,593171,10,4,N,0
20110310,326,1,593171,10,2,N,0
20110310,352,1,593171,10,2,N,0
20110310,362,1,593171,10,2,N,0
20110310,380,1,593171,10,2,N,0
20110310,398,1,593171,10,2,N,0
20110310,401,1,593171,10,2,N,0
20110310,442,1,593171,10,10,N,0
20110310,603,1,593171,10,6,N,0
20110310,613,1,593171,10,2,N,0
20110311,326,1,593171,10,12,N,0
20110311,357,1,593171,10,2,N,0
20110311,362,1,593171,10,2,N,0
20110311,398,1,593171,10,4,N,0
20110311,401,1,593171,10,4,N,0
20110311,417,1,593171,10,2,N,0
20110311,442,1,593171,10,6,N,0
20110311,603,1,593171,10,4,N,0
20110311,613,1,593171,10,4,N,0
20110312,326,1,593171,10,8,N,0
20110312,380,1,593171,10,6,N,0
20110312,398,1,593171,10,8,N,0
20110312,401,1,593171,10,4,N,0
20110312,417,1,593171,10,6,N,0
20110312,442,1,593171,10,10,N,0
20110312,444,1,593171,10,2,N,0
20110312,603,1,593171,10,4,N,0
20110313,326,1,593171,10,8,N,0
20110313,362,1,593171,10,2,N,0
20110313,364,1,593171,10,2,N,0
20110313,380,1,593171,10,4,N,0
20110313,401,1,593171,10,4,N,0
20110313,417,1,593171,10,4,N,0
20110313,603,1,593171,10,4,N,0
20110314,326,1,593171,10,2,N,0
20110314,380,1,593171,10,2,N,0
20110314,398,1,593171,10,4,N,0
20110314,401,1,593171,10,4,N,0
20110314,417,1,593171,10,2,N,0
20110314,442,1,593171,10,8,N,0
20110314,603,1,593171,10,2,N,0
20110314,613,1,593171,10,2,N,0
20110315,326,1,593171,10,2,N,0
20110315,352,1,593171,10,2,N,0
20110315,380,1,593171,10,4,N,0
20110315,401,1,593171,10,4,N,0
20110315,442,1,593171,10,10,N,0
20110315,603,1,593171,10,2,N,0
20110316,326,1,593171,10,6,N,0
20110316,418,1,593171,10,2,N,0
20110316,437,1,593171,10,2,N,0
20110316,442,1,593171,10,2,N,0
20110316,603,1,593171,10,4,N,0
20110316,613,1,593171,10,8,N,0
20110317,326,1,593171,10,2,N,0
20110317,401,1,593171,10,4,N,0
20110317,442,1,593171,10,12,N,0
20110317,603,1,593171,10,4,N,0
20110317,613,1,593171,10,4,N,0
20110318,326,1,593171,10,2,N,0
20110318,357,1,593171,10,4,N,0
20110318,362,1,593171,10,6,N,0
20110318,380,1,593171,10,12,N,0
20110318,398,1,593171,10,8,N,0
20110318,401,1,593171,10,4,N,0
20110318,417,1,593171,10,8,N,0
20110318,437,1,593171,10,2,N,0
20110318,442,1,593171,10,6,N,0
20110318,444,1,593171,10,12,N,0
20110318,613,1,593171,10,4,N,0
20110319,357,1,593171,10,8,N,0
20110319,380,1,593171,10,4,N,0
20110319,390,1,593171,10,2,N,0
20110319,398,1,593171,10,4,N,0
20110319,401,1,593171,10,2,N,0
20110319,417,1,593171,10,4,N,0
20110319,437,1,593171,10,2,N,0
20110319,442,1,593171,10,4,N,0
20110319,444,1,593171,10,20,N,0
20110319,603,1,593171,10,8,N,0
20110319,613,1,593171,10,2,N,0
20110320,315,1,593171,10,2,N,0
20110320,326,1,593171,10,2,N,0
20110320,352,1,593171,10,2,N,0
20110320,398,1,593171,10,2,N,0
20110320,401,1,593171,10,4,N,0
20110320,417,1,593171,10,2,N,0
20110320,437,1,593171,10,2,N,0
20110320,442,1,593171,10,2,N,0
20110320,444,1,593171,10,10,N,0
20110320,603,1,593171,10,8,N,0
20110320,613,1,593171,10,6,N,0
20110321,437,1,593171,10,2,N,0
20110321,444,1,593171,10,14,N,0
20110321,603,1,593171,10,2,N,0
20110322,352,1,593171,10,2,N,0
20110322,357,1,593171,10,2,N,0
20110322,362,1,593171,10,2,N,0
20110322,364,1,593171,10,2,N,0
20110322,380,1,593171,10,8,N,0
20110322,390,1,593171,10,2,N,0
20110322,417,1,593171,10,2,N,0
20110322,444,1,593171,10,6,N,0
20110323,326,1,593171,10,2,N,0
20110323,380,1,593171,10,2,N,0
20110323,390,1,593171,10,2,N,0
20110323,398,1,593171,10,2,N,0
20110323,417,1,593171,10,2,N,0
20110323,442,1,593171,10,2,N,0
20110323,444,1,593171,10,8,N,0
20110323,603,1,593171,10,2,N,0
20110323,613,1,593171,10,4,N,0
20110324,326,1,593171,10,4,N,0
20110324,362,1,593171,10,2,N,0
20110324,398,1,593171,10,2,N,0
20110324,417,1,593171,10,4,N,0
20110324,442,1,593171,10,8,N,0
20110324,444,1,593171,10,10,N,0
20110324,613,1,593171,10,4,N,0
20110326,326,1,593171,10,4,N,0
20110326,352,1,593171,10,2,N,0
20110326,357,1,593171,10,2,N,0
20110326,380,1,593171,10,2,N,0
20110326,398,1,593171,10,2,N,0
20110326,401,1,593171,10,2,N,0
20110326,417,1,593171,10,6,N,0
20110326,418,1,593171,10,2,N,0
20110326,437,1,593171,10,2,N,0
20110326,442,1,593171,10,10,N,0
20110326,444,1,593171,10,10,N,0
20110326,603,1,593171,10,2,N,0
20110326,613,1,593171,10,2,N,0
20110328,352,1,593171,10,2,N,0
20110328,357,1,593171,10,4,N,0
20110328,362,1,593171,10,8,N,0
20110328,398,1,593171,10,2,N,0
20110328,401,1,593171,10,6,N,0
20110328,417,1,593171,10,4,N,0
20110328,418,1,593171,10,2,N,0
20110328,442,1,593171,10,2,N,0
20110328,444,1,593171,10,2,N,0
20110328,613,1,593171,10,2,N,0
20110329,352,1,593171,10,2,N,0
20110329,357,1,593171,10,2,N,0
20110329,362,1,593171,10,6,N,0
20110329,380,1,593171,10,2,N,0
20110329,398,1,593171,10,2,N,0
20110329,418,1,593171,10,4,N,0
20110329,442,1,593171,10,6,N,0
20110329,444,1,593171,10,8,N,0
20110329,603,1,593171,10,2,N,0
20110330,326,1,593171,10,2,N,0
20110330,352,1,593171,10,4,N,0
20110330,362,1,593171,10,4,N,0
20110330,417,1,593171,10,4,N,0
20110330,418,1,593171,10,6,N,0
20110330,442,1,593171,10,8,N,0
20110330,444,1,593171,10,10,N,0
20110330,603,1,593171,10,2,N,0
20110330,613,1,593171,10,8,N,0
20110331,326,1,593171,10,2,N,0
20110331,357,1,593171,10,2,N,0
20110331,362,1,593171,10,6,N,0
20110331,398,1,593171,10,2,N,0
20110331,417,1,593171,10,2,N,0
20110331,442,1,593171,10,6,N,0
20110331,444,1,593171,10,12,N,0
20110331,603,1,593171,10,6,N,0
20110401,352,1,593171,10,2,N,0
20110401,362,1,593171,10,2,N,0
20110401,398,1,593171,10,4,N,0
20110401,401,1,593171,10,2,N,0
20110401,417,1,593171,10,2,N,0
20110401,418,1,593171,10,2,N,0
20110401,442,1,593171,10,10,N,0
20110401,444,1,593171,10,10,N,0
20110401,603,1,593171,10,2,N,0
20110401,613,1,593171,10,4,N,0
20110402,326,1,593171,10,2,N,0
20110402,352,1,593171,10,2,N,0
20110402,362,1,593171,10,2,N,0
20110402,380,1,593171,10,4,N,0
20110402,398,1,593171,10,4,N,0
20110402,442,1,593171,10,14,N,0
20110402,444,1,593171,10,10,N,0
20110402,603,1,593171,10,4,N,0
20110403,362,1,593171,10,2,N,0
20110403,417,1,593171,10,2,N,0
20110403,418,1,593171,10,2,N,0
20110403,442,1,593171,10,14,N,0
20110403,444,1,593171,10,6,N,0
20110403,603,1,593171,10,2,N,0
20110404,326,1,593171,10,2,N,0
20110404,352,1,593171,10,6,N,0
20110404,362,1,593171,10,2,N,0
20110404,380,1,593171,10,2,N,0
20110404,398,1,593171,10,4,N,0
20110404,442,1,593171,10,4,N,0
20110405,357,1,593171,10,2,N,0
20110405,362,1,593171,10,6,N,0
20110405,417,1,593171,10,2,N,0
20110405,442,1,593171,10,8,N,0
20110405,444,1,593171,10,6,N,0
20110405,603,1,593171,10,4,N,0
20110405,613,1,593171,10,4,N,0
20110406,352,1,593171,10,4,N,0
20110406,357,1,593171,10,2,N,0
20110406,362,1,593171,10,2,N,0
20110406,380,1,593171,10,4,N,0
20110406,390,1,593171,10,2,N,0
20110406,398,1,593171,10,2,N,0
20110406,417,1,593171,10,4,N,0
20110406,444,1,593171,10,6,N,0
20110406,603,1,593171,10,4,N,0
20110407,390,1,593171,10,4,N,0
20110407,442,1,593171,10,6,N,0
20110407,444,1,593171,10,2,N,0
20110407,613,1,593171,10,4,N,0
20110408,352,1,593171,10,4,N,0
20110408,362,1,593171,10,2,N,0
20110408,380,1,593171,10,4,N,0
20110408,417,1,593171,10,6,N,0
20110408,418,1,593171,10,6,N,0
20110408,437,1,593171,10,2,N,0
20110408,442,1,593171,10,4,N,0
20110408,444,1,593171,10,10,N,0
20110408,613,1,593171,10,2,N,0
20110409,326,1,593171,10,2,N,0
20110409,352,1,593171,10,6,N,0
20110409,362,1,593171,10,4,N,0
20110409,398,1,593171,10,4,N,0
20110409,437,1,593171,10,2,N,0
20110409,442,1,593171,10,8,N,0
20110409,444,1,593171,10,10,N,0
20110409,603,1,593171,10,2,N,0
20110410,326,1,593171,10,6,N,0
20110410,357,1,593171,10,2,N,0
20110410,362,1,593171,10,2,N,0
20110410,380,1,593171,10,2,N,0
20110410,442,1,593171,10,2,N,0
20110411,326,1,593171,10,2,N,0
20110411,352,1,593171,10,4,N,0
20110411,362,1,593171,10,6,N,0
20110411,380,1,593171,10,2,N,0
20110411,417,1,593171,10,2,N,0
20110411,442,1,593171,10,4,N,0
20110411,444,1,593171,10,4,N,0
20110411,613,1,593171,10,6,N,0
20110412,326,1,593171,10,2,N,0
20110412,352,1,593171,10,10,N,0
20110412,357,1,593171,10,8,N,0
20110412,380,1,593171,10,10,N,0
20110412,398,1,593171,10,2,N,0
20110412,418,1,593171,10,4,N,0
20110412,442,1,593171,10,2,N,0
20110412,444,1,593171,10,10,N,0
20110412,613,1,593171,10,2,N,0
20110413,352,1,593171,10,2,N,0
20110413,380,1,593171,10,14,N,0
20110413,390,1,593171,10,2,N,0
20110413,401,1,593171,10,2,N,0
20110413,418,1,593171,10,4,N,0
20110413,442,1,593171,10,8,N,0
20110413,444,1,593171,10,10,N,0
20110413,603,1,593171,10,2,N,0
20110413,613,1,593171,10,6,N,0
20110414,326,1,593171,10,4,N,0
20110414,362,1,593171,10,6,N,0
20110414,380,1,593171,10,8,N,0
20110414,417,1,593171,10,4,N,0
20110414,442,1,593171,10,12,N,0
20110414,444,1,593171,10,8,N,0
20110414,603,1,593171,10,2,N,0
20110414,613,1,593171,10,2,N,0
20110415,326,1,593171,10,2,N,0
20110415,380,1,593171,10,18,N,0
20110415,417,1,593171,10,2,N,0
20110415,442,1,593171,10,4,N,0
20110415,444,1,593171,10,8,N,0
20110415,613,1,593171,10,6,N,0
20110416,380,1,593171,10,16,N,0
20110416,444,1,593171,10,8,N,0
20110416,603,1,593171,10,2,N,0
20110416,613,1,593171,10,4,N,0
20110417,357,1,593171,10,2,N,0
20110417,362,1,593171,10,4,N,0
20110417,380,1,593171,10,10,N,0
20110417,442,1,593171,10,4,N,0
20110417,444,1,593171,10,4,N,0
20110417,603,1,593171,10,2,N,0
20110418,326,1,593171,10,2,N,0
20110418,352,1,593171,10,6,N,0
20110418,362,1,593171,10,14,N,0
20110418,380,1,593171,10,6,N,0
20110418,401,1,593171,10,4,N,0
20110418,442,1,593171,10,4,N,0
20110418,444,1,593171,10,4,N,0
20110418,603,1,593171,10,2,N,0
20110418,613,1,593171,10,4,N,0
20110419,352,1,593171,10,2,N,0
20110419,362,1,593171,10,6,N,0
20110419,380,1,593171,10,4,N,0
20110419,408,1,593171,10,2,N,0
20110419,418,1,593171,10,2,N,0
20110419,437,1,593171,10,4,N,0
20110419,442,1,593171,10,8,N,0
20110419,444,1,593171,10,16,N,0
20110419,603,1,593171,10,4,N,0
20110419,613,1,593171,10,8,N,0
20110420,315,1,593171,10,2,N,0
20110420,352,1,593171,10,4,N,0
20110420,362,1,593171,10,16,N,0
20110420,380,1,593171,10,16,N,0
20110420,390,1,593171,10,2,N,0
20110420,437,1,593171,10,2,N,0
20110420,442,1,593171,10,6,N,0
20110420,444,1,593171,10,10,N,0
20110420,603,1,593171,10,2,N,0
20110421,315,1,593171,10,2,N,0
20110421,362,1,593171,10,4,N,0
20110421,380,1,593171,10,4,N,0
20110421,390,1,593171,10,2,N,0
20110421,398,1,593171,10,2,N,0
20110421,401,1,593171,10,2,N,0
20110421,417,1,593171,10,4,N,0
20110421,442,1,593171,10,2,N,0
20110421,444,1,593171,10,2,N,0
20110421,603,1,593171,10,4,N,0
20110421,613,1,593171,10,2,N,0
